Node	Weight
-0.9999972450545584	0.0000070700763973
-0.9999854843850284	0.0000164577275884
-0.9999643261538894	0.0000258591246701
-0.9999337658606178	0.0000352614859864
-0.9998938032169420	0.0000446637581271
-0.9998444384611712	0.0000540656828800
-0.9997856720116890	0.0000634671268458
-0.9997175044023747	0.0000728679863048
-0.9996399362654382	0.0000822681667181
-0.9995529683257069	0.0000916675768617
-0.9994566013984001	0.0001010661269793
-0.9993508363881507	0.0001104637279397
-0.9992356742885348	0.0001198602909250
-0.9991111161818228	0.0001292557273589
-0.9989771632388403	0.0001386499487285
-0.9988338167188826	0.0001480428665741
-0.9986810779696582	0.0001574343925240
-0.9985189484272492	0.0001668244382250
-0.9983474296160800	0.0001762129153278
-0.9981665231488914	0.0001855997355477
-0.9979762307267186	0.0001949848105848
-0.9977765541388681	0.0002043680521876
-0.9975674952628989	0.0002137493721181
-0.9973490560646014	0.0002231286821429
-0.9971212385979773	0.0002325058940706
-0.9968840450052184	0.0002418809197228
-0.9966374775166862	0.0002512536709290
-0.9963815384508895	0.0002606240595582
-0.9961162302144619	0.0002699919975055
-0.9958415553021396	0.0002793573966692
-0.9955575162967363	0.0002887201689927
-0.9952641158691200	0.0002980802264291
-0.9949613567781865	0.0003074374809591
-0.9946492418708341	0.0003167918446013
-0.9943277740819361	0.0003261432293938
-0.9939969564343137	0.0003354915473966
-0.9936567920387066	0.0003448367107099
-0.9933072840937447	0.0003541786314626
-0.9929484358859171	0.0003635172218054
-0.9925802507895418	0.0003728523939267
-0.9922027322667337	0.0003821840600425
-0.9918158838673716	0.0003915121324109
-0.9914197092290653	0.0004008365233147
-0.9910142120771213	0.0004101571450774
-0.9905993962245077	0.0004194739100499
-0.9901752655718179	0.0004287867306312
-0.9897418241072349	0.0004380955192460
-0.9892990759064927	0.0004474001883652
-0.9888470251328387	0.0004567006504899
-0.9883856760369940	0.0004659968181724
-0.9879150329571141	0.0004752886039959
-0.9874351003187474	0.0004845759205860
-0.9869458826347941	0.0004938586806165
-0.9864473845054631	0.0005031367967997
-0.9859396106182301	0.0005124101818834
-0.9854225657477916	0.0005216787486797
-0.9848962547560215	0.0005309424100257
-0.9843606825919249	0.0005402010788180
-0.9838158542915914	0.0005494546679936
-0.9832617749781478	0.0005587030905398
-0.9826984498617104	0.0005679462594892
-0.9821258842393350	0.0005771840879351
-0.9815440834949686	0.0005864164890007
-0.9809530530993970	0.0005956433758796
-0.9803527986101944	0.0006048646618073
-0.9797433256716714	0.0006140802600733
-0.9791246400148212	0.0006232900840230
-0.9784967474572661	0.0006324940470534
-0.9778596539032025	0.0006416920626199
-0.9772133653433457	0.0006508840442299
-0.9765578878548735	0.0006600699054520
-0.9758932276013692	0.0006692495599041
-0.9752193908327629	0.0006784229212720
-0.9745363838852739	0.0006875899032960
-0.9738442131813496	0.0006967504197806
-0.9731428852296071	0.0007059043845836
-0.9724324066247705	0.0007150517116269
-0.9717127840476089	0.0007241923149024
-0.9709840242648741	0.0007333261084539
-0.9702461341292372	0.0007424530063989
-0.9694991205792236	0.0007515729229090
-0.9687429906391477	0.0007606857722343
-0.9679777514190475	0.0007697914686826
-0.9672034101146173	0.0007788899266296
-0.9664199740071397	0.0007879810605249
